EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1069656,YAVAPAI CO.,RIMROCK ARPT,01/01/2023,1730,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,176175,C,25,FGZ,0,0,Public,Heavy Rain / Snow Melt, , ,1,S,1,NNE,MONTEZUMA CASTLE,01/02/2023,800,34.64,-111.78,34.635,-111.8253,"A video on social media showed flash flooding on Wet Beaver Creek between Rim Rock and Lake Montezuma.","A long wave trough moved across Arizona on on New Year's Day with bringing widespread precipitation. Snow levels were initially relatively high for this time of the year.  The snow levels dropped rapidly as a cold front associated with the trough moved across the area. The heavy rain and rain on snow caused flooding in the lower elevations.",11
1069660,NORTHERN GILA COUNTY (ZONE), ,01/01/2023,2100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176175,Z,18,FGZ,0,0,Public, , , , , , , , ,01/02/2023,1800, , , , ,"Just over 4 inches (4.3) of snow fell near the Payson Airport at an elevation of 5,100 feet. A spotter 4 miles southeast of Washington Park reported 8 inches of snow by 730 AM on January 2.","A long wave trough moved across Arizona on on New Year's Day with bringing widespread precipitation. Snow levels were initially relatively high for this time of the year.  The snow levels dropped rapidly as a cold front associated with the trough moved across the area. The heavy rain and rain on snow caused flooding in the lower elevations.",12
1077664,GILA CO.,SUNFLOWER,01/02/2023,1415,Flood, , ,0,0,40000,0,AZ,MST-7, ,177265,C,7,PSR,0,0,Local Official,Heavy Rain, , ,9,E,10,E,SUNFLOWER,01/02/2023,1415,33.8724,-111.3106,33.8718,-111.3041,"A truck driver went around barricades trying to cross Tonto Creek along East Greenback Valley Road, but got stuck and had to be rescued by the Arizona Public Safety Ranger helicopter. The driver was unharmed. Timing based on the 911 call received from a Gila County Sheriff Officer. No injuries were reported.","A strong low pressure system moved across the southwestern U.S. on the 1st, delivering moderate to locally heavy rainfall activity as well as embedded thunderstorm activity. Moisture values were well above normal for early January, with Precipitable water values ranged between 0.8-1. There was also some instability present, with Mixed Layer CAPE values between 100-500 J/KG, resulting in the formation of thunderstorms. The combination of the favorable moisture and instability parameters along with the strong dynamical forcing from the low pressure system resulted in very favorable conditions for a widespread swath of moderate to locally heavy rainfall to affect most of south-central Arizona. Rainfall amounts on average were under an inch across the lower deserts, however, across the higher terrain amounts were significantly higher, between 1-3.",13
1077493,BLACK MESA AREA (ZONE), ,01/14/2023,800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,39,FGZ,0,0,Tribal Official, , , , , , , , ,01/17/2023,1800, , , , ,"Three storms hit northern Arizona impacting the Navajo Nation over 4 days. At the end, Black Mesa had 20 to 30 inches of new snow. Jeddito received 16 to 18 inches of snow.","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",14
1077494,CHUSKA MOUNTAINS AND DEFIANCE PLATEAU (ZONE), ,01/14/2023,800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,11,FGZ,0,0,Tribal Official, , , , , , , , ,01/17/2023,1800, , , , ,"Three storms hit northern Arizona impacting the Navajo Nation over 4 days. At the end, Sawmill 18 to 24 inches of new snow, Pine Springs 16 to 18 inches, and Tsaile 14 to 15 inches of new snow. Navajo Route 13- Buffalo Pass was closed to the public. Some Chapter houses declared and emergency due to the storm. An emergency operations center was activated. Many roads needed the snow cleared...lower elevation roads were soggy/muddy. Food, water, and propane bottles were delivered to Chapter Houses and to residences across The Navajo Nation through the end of January as this and other storms impacted travel across the area.","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",15
1076164,COCONINO PLATEAU (ZONE), ,01/14/2023,1500,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,7,FGZ,0,0,Public, , , , , , , , ,01/15/2023,1400, , , , ,"Nine inches of snow fell about 6 miles north of Ash Fork.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",16
1078890,NORTHWEST DESERTS (ZONE), ,01/14/2023,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,177402,Z,3,VEF,0,0,Emergency Manager, , , , , , , , ,01/15/2023,0, , , , ,"Six inches of snow fell in Hualapai Mountain Park at 6545 feet. Hualapai Mountain Road was also closed from DW Ranch Road to the ranger station.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",17
1074489,GRAND CANYON COUNTRY (ZONE), ,01/14/2023,1815,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,6,FGZ,0,0,Park/Forest Service, , , , , , , , ,01/15/2023,1415, , , , ,"The Grand Canyon National Park reported 10.6 inches of snow at the Desert Watch Tower view point and 8.8 at the Grand Canyon Village. Fifteen inches of new snow fell in 24 hours at the North Rim campground with 50 inches of snow on the ground.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",18
1074488,WESTERN MOGOLLON RIM (ZONE), ,01/14/2023,1845,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,15,FGZ,0,0,Trained Spotter, , , , , , , , ,01/15/2023,1800, , , , ,"Heavy snow fell across the Mogollon Rim.  Some of the snowfall totals include (in inches): Bellemont (NWS Flagstaff) 23.5, Kachina Village 20.0, Parks 19.5, Williams 6E                  19.0, Flagstaff Airport 17.7, Mountainaire 17.0, 7 N Williams  14.0, 10 N Parks                   14.0, and Winona 8.0.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",19
1074492,LITTLE COLORADO RIVER VALLEY IN COCONINO COUNTY (ZONE), ,01/14/2023,2000,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,12,FGZ,0,0,Park/Forest Service, , , , , , , , ,01/15/2023,1800, , , , ,"Wupatki National Monument reported 14 inches of snow.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",20
1074493,YAVAPAI COUNTY MOUNTAINS (ZONE), ,01/14/2023,2000,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,8,FGZ,0,0,Trained Spotter, , , , , , , , ,01/15/2023,700, , , , ,"Ten inches of snow fell three miles west of Walker.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",21
1074494,EASTERN MOGOLLON RIM (ZONE), ,01/14/2023,2000,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176821,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,01/15/2023,1700, , , , ,"Nine inches of snow fell one mile east of Forest Lakes.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",22
1074497,WHITE MOUNTAINS (ZONE), ,01/14/2023,2303,High Wind,55.00, ,0,0,0,0,AZ,MST-7,MG,176821,Z,17,FGZ,0,0,Mesonet, , , , , , , , ,01/15/2023,145, , , , ,"The ADOT weather station at mile marker 378 (8 miles 8 WNW of Greer) measured a peak wind gust of 58 MPH at 1103 PM on January 14. The weather station on Greens Peak had a peak wind gust of 63 MPH at 1230 AM on January 15. The wind gusted to at least 58 MPH between 1215 AM and 145 AM.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",23
1074720,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,01/15/2023,150,High Wind,65.00, ,0,0,0,0,AZ,MST-7,MG,176821,Z,14,FGZ,0,0,ASOS, , , , , , , , ,01/15/2023,740, , , , ,"The Springerville Airport reported sustained winds of 40 MPH and/or gusts over 58 MPH between 150 AM and 740 AM.  The peak wind gust was 75 MPH at 455 AM and the maximum sustain wind was 56 MPH at the same time.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",24
1074749,EASTERN MOGOLLON RIM (ZONE), ,01/15/2023,224,High Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,176821,Z,16,FGZ,0,0,RAWS, , , , , , , , ,01/15/2023,224, , , , ,"The Limestone Canyon RAWS reported a peak wind gust of 61 MPH at 224 AM.","A strong trough of low pressure moving across northern Arizona produce heavy snow, strong winds, and lower elevation flooding due to heavy rain.",25
1068577,GALIURO AND PINALENO MOUNTAINS (ZONE), ,01/15/2023,500,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176006,Z,511,TWC,0,0,Public, , , , , , , , ,01/17/2023,1100, , , , ,"Mount Graham observatory reported 12 to 24 inches of snow on the summit of Mount Graham.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",26
1068576,SANTA CATALINA AND RINCON MOUNTAINS (ZONE), ,01/15/2023,500,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176006,Z,514,TWC,0,0,Public, , , , , , , , ,01/17/2023,1100, , , , ,"About 19 inches of snow occurred in the Summerhaven region of Mt. Lemmon.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",27
1068578,WHITE MOUNTAINS OF GRAHAM AND GREENLEE COUNTIES (ZONE), ,01/15/2023,500,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176006,Z,510,TWC,0,0,SNOTEL, , , , , , , , ,01/17/2023,1500, , , , ,"The SNOTEL near Hanngan Meadow recorded about 18 of snow.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",28
1068580,DRAGOON/MULE/HUACHUCA AND SANTA RITA MOUNTAINS (ZONE), ,01/15/2023,700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176006,Z,513,TWC,0,0,Unknown, , , , , , , , ,01/17/2023,1000, , , , ,"Satellite estimates (in line with other mountain ranges) indicated that greater than 12 of snow occurred at the higher peaks of the Huachuca Mountains.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",29
1074817,NORTHEAST PLATEAUS AND MESAS FROM HIGHWAY 264 NORTH (ZONE), ,01/15/2023,800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,9,FGZ,0,0,Tribal Official, , , , , , , , ,01/17/2023,1700, , , , ,"The Pi��on Chapter House reported 40 inches of snow from January 15 to January 17. Whippoorwill received 15 to 17 inches of new snow.","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",30
1074807,EASTERN MOGOLLON RIM (ZONE), ,01/15/2023,1700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176862,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,01/17/2023,1100, , , , ,"Forest Lakes received 17 to 20 inches from the second storm from the evening of January 15 to January 17 mid-morning.","A second short wave trough of low pressure moved across northern Arizona with heavy snow, low elevation rain, and strong winds. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",31
1074781,GRAND CANYON COUNTRY (ZONE), ,01/15/2023,1700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176862,Z,6,FGZ,0,0,COOP Observer, , , , , , , , ,01/17/2023,1700, , , , ,"A foot of new snow fell on the North Rim of The Grand Canyon in 24 hours with 59 inches of snow on the ground at 5 PM on 16 January.  Another 11 inches of snow fell in the 24 hours ending at 5 PM on 17 January with 69 inches of snow on the ground.","A second short wave trough of low pressure moved across northern Arizona with heavy snow, low elevation rain, and strong winds. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",32
1068579,CHIRICAHUA MOUNTAINS (ZONE), ,01/15/2023,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176006,Z,512,TWC,0,0,Unknown, , , , , , , , ,01/17/2023,1200, , , , ,"Satellite estimates (in line with other mountain ranges) indicated that greater than 12 of snow occurred at the higher peaks of the Chiricahua Mountains.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",33
1074806,WESTERN MOGOLLON RIM (ZONE), ,01/15/2023,2300,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176862,Z,15,FGZ,0,0,Trained Spotter, , , , , , , , ,01/17/2023,1700, , , , ,"Kachina Village reported 9.5 inches of new snow. Flagstaff, Williams, and Munds Park received around 6 inches each by 5 PM on 16 January. Kachina Village reported another 10.5 inches by 5 PM 17 January with 40 inches since 14 January at 5 PM.  Flagstaff Airport had another 9.4 inches of snow in the 24 hours ending at 5 PM 17 January with 27 inches of snow on the ground.","A second short wave trough of low pressure moved across northern Arizona with heavy snow, low elevation rain, and strong winds. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",34
1074814,WESTERN MOGOLLON RIM (ZONE), ,01/16/2023,1700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,15,FGZ,0,0,Trained Spotter, , , , , , , , ,01/17/2023,1800, , , , ,"Snow fall amounts around Flagstaff ranged from around 6 inches in the morning to 9.4 inches at the airport by 500 PM (27 inches on the ground). Kachina Village received a foot (40 inches since 5 PM on Jan 14th) and Bellemont (NWS Flagstaff) 8.8 inches. Snowbowl received 9 inches at 10,800 feet (another foot the next 24 hours for a 4 day total of 61 inches).","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",35
1074815,GRAND CANYON COUNTRY (ZONE), ,01/16/2023,1700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,6,FGZ,0,0,COOP Observer, , , , , , , , ,01/17/2023,1700, , , , ,"The North Rim of The Grand Canyon received another 11 inches of snow in 24 hours.","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",36
1074816,EASTERN MOGOLLON RIM (ZONE), ,01/16/2023,1700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,176867,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,01/17/2023,1700, , , , ,"Another 17 inches of snow fell in Forest Lakes in 24 hours.","The third in a series of storms moved across northern Arizona with more snow. Snow was still falling form the second wave in eastern Arizona by the time snow started to fall from the third wave in western Arizona.",37
1078899,MOHAVE CO.,CONE SPGS,01/16/2023,2009,Flood, , ,0,0,5000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,2,NE,5,SE,WIKIEUP,01/16/2023,2359,34.9004,-113.6211,34.6412,-113.571,"Several secondary roads were closed along the Big Sandy River.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",38
1078902,MOHAVE CO.,GRASSHOPPER JCT,01/16/2023,2311,Flood, , ,0,0,1000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,9,NW,9,NW,GRASSHOPPER JCT,01/17/2023,200,35.4956,-114.3848,35.4867,-114.3843,"Cottonwood Road was closed from mile marker 2 to mile marker 12.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",39
1078903,MOHAVE CO.,WILLOW BEACH,01/17/2023,25,Flood, , ,0,0,1000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,16,SE,16,WNW,DOLAN SPGS,01/17/2023,300,35.7034,-114.4717,35.7044,-114.4671,"White Hills Road was closed from Highway 93 to mile marker 6.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",40
1077848,PIMA CO.,ORO VLY,01/17/2023,400,Flood, , ,0,0,0,0,AZ,MST-7, ,176006,C,19,TWC,0,0,Broadcast Media,Heavy Rain, , ,6,NE,1,SSW,CORTARO,01/17/2023,1200,32.469,-110.9055,32.3348,-111.0859,"A prolonged rain event on Jan 15 and 16 produced 1 to 3 inches of rain across the Tucson Metro area and adjacent foothills. Rising waters caused the closure of numerous roads at  low water crossings. Water rescues from flowing channels occurred including one in Arroyo Chico near Kino Parkway and another in the Santa Cruz River near Prince Rd. About 300 campers were stranded in Catalina St. Park when their egress from the park was cut off by flood waters.","A slow moving winter storm delivered heavy snow to the mountains of southeast Arizona January 15 through 17. Snow amounts in the high terrain above 7000 ft totaled 1 to 2 feet. Rain amounts totaled 1 to 3 inches below 5000 feet with some locations in eastern Pima County receiving more than 4 inches of rain. The resultant runoff filled larger stream channels leading to rescues of several individuals caught in the flowing water.",41
1078905,MOHAVE CO.,VALENTINE,01/17/2023,818,Flood, , ,0,0,1000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,2,SW,2,SW,VALENTINE,01/17/2023,1100,35.3604,-113.6959,35.3598,-113.6929,"Hackberry Road was closed from Highway 66 to Main Street.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",42
1078914,MOHAVE CO.,WALAPAI,01/17/2023,818,Flood, , ,0,0,1000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,12,N,12,N,WALAPAI,01/17/2023,1100,35.5229,-113.8628,35.5185,-113.859,"Antares Road was closed from mile marker 1 to mile marker 22.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",43
1078908,MOHAVE CO.,HUALAPAI,01/17/2023,840,Flood, , ,0,0,1000,0,AZ,MST-7, ,177402,C,15,VEF,0,0,County Official,Heavy Rain, , ,14,NNE,13,NNE,HUALAPAI,01/17/2023,1130,35.5584,-113.8846,35.5402,-113.8749,"Antares Road was closed from mile marker 22 to Pierce Ferry Road.","Two waves of rain and snow affected the region, the first as Pacific low pressure directed an atmospheric river inland, and the second as the low pressure itself passed by. This resulted in locally heavy mountain snow and numerous road closures due to flooding in the lower elevations.",44
