EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
998013,SANTA CATALINA AND RINCON MOUNTAINS (ZONE), ,01/01/2022,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,165180,Z,514,TWC,0,0,Public, , , , , , , , ,01/01/2022,800, , , , ,"Heavy snow occurred in Ski Valley where 12-18 inches was observed. Slightly lower in elevation at Summerhaven there was 10-12 inches. This event spanned from 2021 into 2022.","A winter storm impacted southeast Arizona for New Years Eve into New Years Day 2022. This produced in excess of 1 foot of snow across the higher elevations of mountain ranges north of Interstate 10. Wind gusts to 35 mph accompanied the snow at times, but no significant blowing or drifting snow was reported. The strongest winds were farther south and east where gusts of 40 to 50 mph occurred in showers and thunderstorms. Rain was widespread in valley locations with one to two inches common. Some foothills and mid slope areas received over 3 inches of rainfall, but no significant flooding was reported.",1
998014,WHITE MOUNTAINS OF GRAHAM AND GREENLEE COUNTIES (ZONE), ,01/01/2022,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,165180,Z,510,TWC,0,0,SNOTEL, , , , , , , , ,01/01/2022,800, , , , ,"Hannagan Meadow received 12 to 14 inches of snow in this winter storm that spanned from 2021 into 2022.","A winter storm impacted southeast Arizona for New Years Eve into New Years Day 2022. This produced in excess of 1 foot of snow across the higher elevations of mountain ranges north of Interstate 10. Wind gusts to 35 mph accompanied the snow at times, but no significant blowing or drifting snow was reported. The strongest winds were farther south and east where gusts of 40 to 50 mph occurred in showers and thunderstorms. Rain was widespread in valley locations with one to two inches common. Some foothills and mid slope areas received over 3 inches of rainfall, but no significant flooding was reported.",2
998018,GALIURO AND PINALENO MOUNTAINS (ZONE), ,01/01/2022,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,165180,Z,511,TWC,0,0,Unknown, , , , , , , , ,01/01/2022,800, , , , ,"Per estimates from webcam imagery, Mt. Graham received 12-18 inches of snow. This event spanned from 2021 into 2022.","A winter storm impacted southeast Arizona for New Years Eve into New Years Day 2022. This produced in excess of 1 foot of snow across the higher elevations of mountain ranges north of Interstate 10. Wind gusts to 35 mph accompanied the snow at times, but no significant blowing or drifting snow was reported. The strongest winds were farther south and east where gusts of 40 to 50 mph occurred in showers and thunderstorms. Rain was widespread in valley locations with one to two inches common. Some foothills and mid slope areas received over 3 inches of rainfall, but no significant flooding was reported.",3
1004722,WHITE MOUNTAINS (ZONE), ,01/01/2022,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,166091,Z,17,FGZ,0,0,Trained Spotter, , , , , , , , ,01/01/2022,1200, , , , ,"Heavy snow fell across the White Mountains early on New Years Day. Some amounts include (in inches): Greer 12-13,  Alpine 11.0, Nutrioso 10.9, Pinetop-Lakeside 5-13, and                   |Eagar 7-10.","A strong area of low pressure and cold front moved across northern overnight and New Years morning with areas of heavy snow.",4
1004723,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,01/01/2022,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,166091,Z,14,FGZ,0,0,Trained Spotter, , , , , , , , ,01/01/2022,1100, , , , ,"Heavy snow fell across the southern portion of the Little Colorado River in Apache County.  Some amounts include (in inches): Eagar 7-10.","A strong area of low pressure and cold front moved across northern overnight and New Years morning with areas of heavy snow.",5
1005088,GRAND CANYON COUNTRY (ZONE), ,01/01/2022,1800,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,6,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold temperatures were observed around The Grand Canyon including: Tusayan -8F and South Rim Village 0F.","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",6
1005089,KAIBAB PLATEAU (ZONE), ,01/01/2022,2000,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,4,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold low temperatures were observed at Jacob Lake (-1F).","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",7
1005091,EASTERN MOGOLLON RIM (ZONE), ,01/01/2022,2000,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,16,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold low temperatures were observed across The Eastern Mogollon Rim including: -2F at Happy Jack and 1F at Clints Well.","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",8
1005093,WHITE MOUNTAINS (ZONE), ,01/01/2022,2000,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,17,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold low temperatures were observed across the White Mountains with Greens Peak at -1 F and Nutrioso at 0 F.","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",9
1005094,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,01/01/2022,2000,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,14,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold low temperatures were observed across the Little Colorado River Valley in Apache County including Springerville Airport at -9 F and St Johns Airport  at 5 F.","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",10
1005095,CHUSKA MOUNTAINS AND DEFIANCE PLATEAU (ZONE), ,01/01/2022,2000,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,11,FGZ,0,0,COOP Observer, , , , , , , , ,01/02/2022,800, , , , ,"Very cold temperatures were observed in Ganado (-7 F) and Tsaile (-5 F).","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",11
1004739,WESTERN MOGOLLON RIM (ZONE), ,01/01/2022,2100,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,166092,Z,15,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/02/2022,800, , , , ,"Very cold temperatures were observed the morning of January 2, 2022.  Some of the lows include: Baderville and Parks -15 F,  Mormon Lake -14 F,  Bellemont (FGZ) -13 F,|Williams 10.9 SE  -10 F, Flagstaff Airport -7 F, Flagstaff Downtown -3 F,  Williams Airport -2 F, Happy Jack -2 F, Munds Park 9 F, and Snowbowl 13 F.","Very cold temperatures were felt across northern Arizona in the wake of a strong cold front and a fresh coating of snow.",12
1005097,WESTERN MOGOLLON RIM (ZONE), ,01/14/2022,2130,High Wind,73.00, ,0,0,0,0,AZ,MST-7,MG,166093,Z,15,FGZ,0,0,Mesonet, , , , , , , , ,01/15/2022,720, , , , ,"The Mesonet station (ASBSB) at 9969 feet on Agassiz Peak recorded a peak wind gust of 84 MPH at 440 AM. Wind gusts above 58 MPH were recorded sporadically between 1030 PM and 720 AM.  The station (ASBTP) at 11,555 feet reported a peak wind gust of 72 MPH at 420 AM.  Wind gust of 58 MPH and higher were reported between 930 PM and 630 AM.","An area of low pressure moved across the Four Corners area and pushed a strong dry cold front across northern Arizona from the north. This brought gusty north to northeast winds across the area.  Some locations experienced very high and damaging winds.",13
1005098,YAVAPAI COUNTY MOUNTAINS (ZONE), ,01/14/2022,2148,High Wind,69.00, ,0,0,0,0,AZ,MST-7,MG,166093,Z,8,FGZ,0,0,Mesonet, , , , , , , , ,01/15/2022,1048, , , , ,"The Humbug Creek station (QHBA3) measured a peak wind gust of 79 MPH at 648 AM. Wind gust over 58 MPH were reported between 948 PM and 1048 AM.","An area of low pressure moved across the Four Corners area and pushed a strong dry cold front across northern Arizona from the north. This brought gusty north to northeast winds across the area.  Some locations experienced very high and damaging winds.",14
994027,EAST VALLEY (ZONE), ,01/22/2022,2052,Strong Wind,40.00, ,0,0,5000,0,AZ,MST-7,EG,164640,Z,548,PSR,0,0,Broadcast Media, , , , , , , , ,01/22/2022,2132, , , , ,"Multiple Embry Health COVID-19 testing tents were damaged or destroyed across the Phoenix metro area, including a site at the Mesa Community College, due to strong winds. Loose objects were also blown around and the sites had to temporarily shutdown operations. Convective showers generated the strong wind gusts. Radar velocities from the Phoenix radar were upwards of 40 kts in the East Valley and Phoenix Sky Harbor Airport measured a max gust of 46 mph. The number of tents damaged or destroyed is unknown. A media report mentioned there were thousands of dollars worth of equipment damaged or destroyed, but a more specific amount is unknown. There were no injuries reported. Timing was based on radar.","A strong closed low pushed through Arizona on the 22nd and generated convective showers, with a few thunderstorms, in the afternoon and evening. A cluster of showers moved through the Phoenix metro area from the southeast in the evening and mixed down strong gradient winds from aloft. Most measured maximum surface wind gusts were around 25-35 mph, however there were observations in the mid 40s, including a 46 mph gust at Phoenix Sky Harbor Airport. There reasonably may have been gusts up to 50 mph that were not measured based on some videos and public reports. The strong gusts damaged or destroyed several COVID-19 testing tents across the metro area. No injuries were reported.",15
1005133,WESTERN MOGOLLON RIM (ZONE), ,01/27/2022,1800,High Wind,60.00, ,0,0,0,0,AZ,MST-7,MG,166096,Z,15,FGZ,0,0,Mesonet, , , , , , , , ,01/28/2022,230, , , , ,"The weather station at 11,555 feet on Agassiz Peak (ASBTP) reported a peak wind gust of 69 MPH at 1100 PM with frequent winds gust of 58 MPH or higher between 600 PM and 130 AM.  The station at 10767 feet (WX7FGZ-6) had peak wind gusts of 64 MPH between 700 and 715 PM with frequent wind gust of 58 MPH or higher between 445 PM and 1145 PM.  The weather station at 9379 feet (ASBLS-Little Spruce) had a peak wind gust of 64  MPH at midnight.  Wind gust over 58 MPH were observed between 715 PM and 1230 AM. Power outages were reported in parts of Flagstaff to Munds Park.","A strong area of low pressure moving through the Four Corners brought high winds to parts of northern Arizona overnight.",16
1005132,NORTHERN GILA COUNTY (ZONE), ,01/27/2022,2000,High Wind,65.00, ,0,0,100000,0,AZ,MST-7,EG,166096,Z,18,FGZ,0,0,Newspaper, , , , , , , , ,01/28/2022,30, , , , ,"A newspaper reported that large ponderosa pine trees were uprooted and snapped off and damaged RVs and the Lodge 5 miles east of Kohls Ranch at 1100 PM.  A utility company reported that power poles were down about 4 miles north-northwest of Kohls Ranch around 1151 PM. Power outages were reported in the communities of Woods Canyon Lake, Young, Christopher Creek, and Forest Lakes. A driver on Highway 260 between Payson and Forest Lakes reported strong winds blowing debris onto roadway. They had to slow down to maintain control. Wind gusts estimated at 55 MPH.","A strong area of low pressure moving through the Four Corners brought high winds to parts of northern Arizona overnight.",17
995132,YUMA (ZONE), ,02/02/2022,1041,High Wind,50.00, ,0,0,0,0,AZ,MST-7,MG,164818,Z,532,PSR,0,0,Mesonet, , , , , , , , ,02/02/2022,1041, , , , ,"The Yuma Proving Ground Station reported a wind gust of 58 mph.","An upper-level trough moving across the region created a strong pressure gradient across southwest Arizona. Strong northerly wind gusts of up to 60 mph as well as dense blowing dust that dropped visibilities to less than 1/4 of a mile were observed.",18
1010838,GALIURO AND PINALENO MOUNTAINS (ZONE), ,02/02/2022,1200,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,167020,Z,511,TWC,0,0,County Official, , , , , , , , ,02/03/2022,900, , , , ,"A man hiking in the Pinaleno Mountains became lost on February 1. Several inches of snow fell on February 2 and coincided with wind chills around 10 degrees. Air temperatures dropped into the single digits overnight. Search teams were able to follow tracks in the snow but found the man deceased. The Pima County Medical Examiner determined that the cause of death was hypothermia.","Several inches of snow fell across the Pinaleno and Chiricahua mountains during the afternoon and evening hours of February 2. The snow was accompanied by wind chill  temperatures around 10 degrees. After the snow ended, air temperatures dropped into the single digits with wind chills near 5 below zero by sunrise on February 3. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for two individuals in the mountains.",19
1010841,CHIRICAHUA MOUNTAINS (ZONE), ,02/02/2022,1200,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,167020,Z,512,TWC,0,0,County Official, , , , , , , , ,02/03/2022,900, , , , ,"A migrant became lost while traversing the Chiricahua Mountains February 2. Several inches of snow fell late in the day and coincided with wind chills around 10 degrees. Wind chill temperatures dropped to as low as 5 below zero overnight. The Pima County Medical Examiner determined that the cause of death for this female was hypothermia.","Several inches of snow fell across the Pinaleno and Chiricahua mountains during the afternoon and evening hours of February 2. The snow was accompanied by wind chill  temperatures around 10 degrees. After the snow ended, air temperatures dropped into the single digits with wind chills near 5 below zero by sunrise on February 3. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for two individuals in the mountains.",20
995123,CENTRAL LA PAZ (ZONE), ,02/02/2022,1200,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,164818,Z,533,PSR,0,0,Social Media, , , , , , , , ,02/02/2022,1400, , , , ,"Social media images showed near zero visibility in blowing dust along Route 60 between Wickenburg and Quartzite. No damages of injuries were reported.","An upper-level trough moving across the region created a strong pressure gradient across southwest Arizona. Strong northerly wind gusts of up to 60 mph as well as dense blowing dust that dropped visibilities to less than 1/4 of a mile were observed.",21
1008141,LAKE MEAD NATIONAL RECREATION AREA (ZONE), ,02/02/2022,1500,Strong Wind,43.00, ,0,0,50000,0,AZ,MST-7,EG,166650,Z,36,VEF,0,0,Public, , , , , , , , ,02/02/2022,1600, , , , ,"A McDonald's sign in Fort Mohave was blown down, landing on and destroying a parked car, and a large awning on a gas station in Bullhead City was uprooted.","Strong north winds behind a cold front did some damage in the Colorado River Valley.",22
995130,TONOPAH DESERT (ZONE), ,02/03/2022,2252,High Wind,55.00, ,0,0,0,0,AZ,MST-7,MG,164818,Z,538,PSR,0,0,RAWS, , , , , , , , ,02/03/2022,2252, , , , ,"The Oatman RAWS station reported a wind gust of 63 mph.","An upper-level trough moving across the region created a strong pressure gradient across southwest Arizona. Strong northerly wind gusts of up to 60 mph as well as dense blowing dust that dropped visibilities to less than 1/4 of a mile were observed.",23
1008600,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,02/16/2022,2100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,166745,Z,14,FGZ,0,0,Public, , , , , , , , ,02/17/2022,600, , , , ,"Eight inches of snow fell overnight in Vernon and Concho.","A secondary shortwave trough moved southward from the Intermountain West and combined with a low pressure center already over the Arizona/Mexico border to produce heavy snow in central Apache County.",24
1008411,NORTHWEST DESERTS (ZONE), ,02/21/2022,1130,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,166691,Z,3,VEF,0,0,Emergency Manager, , , , , , , , ,02/21/2022,1700, , , , ,"Dust storm conditions caused zero visibility from Red Lake to 13 miles ENE of Dolan Springs.","A cold low pressure system dove south out of Canada, bringing strong winds ahead of it and snow behind it.",25
1010272,LITTLE COLORADO RIVER VALLEY IN COCONINO COUNTY (ZONE), ,02/21/2022,1215,High Wind,62.00, ,0,0,0,0,AZ,MST-7,MG,166951,Z,12,FGZ,0,0,ASOS, , , , , , , , ,02/21/2022,1655, , , , ,"The ADOT wind sensor at Two Guns measured a peak wind gust of 62 MPH at 113 PM. Wind gusts exceeded 58 MPH between 1230 PM and 230 PM. The sustained wind was 40 MPH and higher between 1215 PM and 230 PM.  The Winslow ASOS (less than 5 miles into the next zone) measured a peak wind gust of 61 MPH at 215 PM. Peak wind gusts were 58 MPH and higher between 150 PM and 300 PM. The sustained winds were 40 MPH and higher between 1250 PM and 455 PM.","A longwave trough developed over the Pacific Northwest and dug southward into |the Great Basin on 21 February.  As an initial shortwave moved into Arizona, the pressure gradient increased resulting in a strong upper-level jet developing. Consequently, winds increased over much of northern Arizona during the late morning and into the night. Vertical mixing through around 700-650 mb where the winds initially in the 30-40 kt range. However, as the trough axis draws approached, the low-level winds at the top of the boundary layer increase to around 50-60 kts.",26
1010273,LITTLE COLORADO RIVER VALLEY IN NAVAJO COUNTY (ZONE), ,02/21/2022,1250,High Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,166951,Z,13,FGZ,0,0,ASOS, , , , , , , , ,02/21/2022,1655, , , , ,"The Winslow ASOS (less than 5 miles into the next zone) measured a peak wind gust of 61 MPH at 215 PM. Peak wind gusts were 58 MPH and higher between 150 PM and 300 PM. The sustained winds were 40 MPH and higher between 1250 PM and 455 PM. The wind sensor on State Route 77 (14 Mile Hill) met high wind criteria from  400 to 500 PM MST. The ADOT wind sensor on I-40 at Jackrabbit had a peak wind gust of 59 MPH at    0403 PM MST.","A longwave trough developed over the Pacific Northwest and dug southward into |the Great Basin on 21 February.  As an initial shortwave moved into Arizona, the pressure gradient increased resulting in a strong upper-level jet developing. Consequently, winds increased over much of northern Arizona during the late morning and into the night. Vertical mixing through around 700-650 mb where the winds initially in the 30-40 kt range. However, as the trough axis draws approached, the low-level winds at the top of the boundary layer increase to around 50-60 kts.",27
1008412,NORTHWEST DESERTS (ZONE), ,02/21/2022,1251,High Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,166691,Z,3,VEF,0,0,ASOS, , , , , , , , ,02/21/2022,1551, , , , ,"The peak gust occurred at 1516 MST.","A cold low pressure system dove south out of Canada, bringing strong winds ahead of it and snow behind it.",28
1008413,MOHAVE CO.,RIVIERA,02/21/2022,1516,Dust Devil, , ,0,0,100000,0,AZ,MST-7, ,166691,C,15,VEF,0,0,Law Enforcement, , , ,1,NNW,1,N,RIVIERA,02/21/2022,1530,35.1118,-114.6045,35.1186,-114.6045,"A dust devil in Bullhead City damaged several structures and downed power lines.","A cold low pressure system dove south out of Canada, bringing strong winds ahead of it and snow behind it.",29
1010706,EASTERN MOGOLLON RIM (ZONE), ,02/22/2022,430,High Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,166985,Z,16,FGZ,0,0,Mesonet, , , , , , , , ,02/22/2022,1230, , , , ,"Here are some peak wind gusts reported across and near the Eastern Mogollon Rim zone: the Heber Mogollon Airpark 60 MPH at 435 AM MST,   Show Low Airport 59 MPH at 955 AM, and the ADOT sensor at the intersection of Highways 277 and 377 61 MPH 1223 PM.","A deepening cold upper low across the Pacific Northwest brought strong westerly gradients over Arizona with persistent southwest winds. The strongest winds were observed over the Eastern Mogollon Rim, White Mountains, and the Little Colorado River Valley in Navajo and Apache counties.",30
1010857,WESTERN MOGOLLON RIM (ZONE), ,02/22/2022,600,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,15,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,1830, , , , ,"Maximum snow fall amounts across the Western Mogollon Rim include (in inches): Blue Ridge Ranger Station 20, 10 N Parks 16.0, Williams 15.5,  Kachina Village 14.5,  Flagstaff 14.3, Happy Jack 12.0, Munds Park 12.0, Mountainaire 11.3, and 1 SE Parks 10.0.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",31
1010858,EASTERN MOGOLLON RIM (ZONE), ,02/22/2022,900,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,2000, , , , ,"Heavy snow fell across the Eastern Mogollon Rim including 16 inches in Forest Lakes,  10.5 inches 16 miles ENE Clints Well, 13 inches in Strawberry, and 12 inches in Happy Jack.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",32
1010524,WHITE MOUNTAINS (ZONE), ,02/22/2022,915,High Wind,51.00, ,0,0,0,0,AZ,MST-7,MG,166985,Z,17,FGZ,0,0,ASOS, , , , , , , , ,02/22/2022,1640, , , , ,"The Show Low Airport ASOS reported high wind criteria between 915 AM and 440 PM MST. The peak wind gust was 61 MPH at 955 AM.  Springerville Airport just to the north of this zone reported high wind criteria between 1215 PM MST and 515 PM with a peak wind gust of 67 MPH at 350 PM MST.","A deepening cold upper low across the Pacific Northwest brought strong westerly gradients over Arizona with persistent southwest winds. The strongest winds were observed over the Eastern Mogollon Rim, White Mountains, and the Little Colorado River Valley in Navajo and Apache counties.",33
1010718,LITTLE COLORADO RIVER VALLEY IN COCONINO COUNTY (ZONE), ,02/22/2022,1040,High Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,166985,Z,12,FGZ,0,0,Mesonet, , , , , , , , ,02/22/2022,1615, , , , ,"The ADOT wind sensor on Interstate 40 at Two Guns reported high wind between 1040 AM and 415 PM MST. The peak wind gust of 66 MPH was at 215 PM MST.","A deepening cold upper low across the Pacific Northwest brought strong westerly gradients over Arizona with persistent southwest winds. The strongest winds were observed over the Eastern Mogollon Rim, White Mountains, and the Little Colorado River Valley in Navajo and Apache counties.",34
1010526,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,02/22/2022,1200,High Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,166985,Z,14,FGZ,0,0,ASOS, , , , , , , , ,02/22/2022,1800, , , , ,"Springerville Airport reported high wind criteria between 1215 PM MST and 515 PM with a peak wind gust of 67 MPH at 350 PM MST.","A deepening cold upper low across the Pacific Northwest brought strong westerly gradients over Arizona with persistent southwest winds. The strongest winds were observed over the Eastern Mogollon Rim, White Mountains, and the Little Colorado River Valley in Navajo and Apache counties.",35
1010860,COCONINO PLATEAU (ZONE), ,02/22/2022,1200,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,7,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,1600, , , , ,"Heavy snow fell across the Coconino Plateau including Ash Fork with 8.5 inches, 6.8 inches  10 miles east of Seligman, and 3.5 inches in Seligman.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",36
1010553,LITTLE COLORADO RIVER VALLEY IN NAVAJO COUNTY (ZONE), ,02/22/2022,1355,High Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,166985,Z,13,FGZ,0,0,ASOS, , , , , , , , ,02/22/2022,1635, , , , ,"The Taylor airport had high wind criteria from 1355 to 1635. The peak wind gust was 66 MPH at 255 PM MST.","A deepening cold upper low across the Pacific Northwest brought strong westerly gradients over Arizona with persistent southwest winds. The strongest winds were observed over the Eastern Mogollon Rim, White Mountains, and the Little Colorado River Valley in Navajo and Apache counties.",37
1010861,NORTHERN GILA COUNTY (ZONE), ,02/22/2022,2200,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,18,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,1830, , , , ,"Heavy snow fell across northern Gila County including Strawberry 13, Washington Park 8.8, Payson 6.5, 7.0 in Star Valley, and Forest Lakes 16.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",38
1010859,YAVAPAI COUNTY MOUNTAINS (ZONE), ,02/22/2022,2300,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,8,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,1700, , , , ,"Heavy snow fell across Yavapai County including 8.5 inches in Ash Fork, 8 inches in Ponderosa Park, and 4.0-6 inches across the Prescott area.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",39
1008459,NORTHWEST DESERTS (ZONE), ,02/23/2022,517,Winter Weather, , ,0,0,0,0,AZ,MST-7, ,166691,Z,3,VEF,0,0,Emergency Manager, , , , , , , , ,02/23/2022,1129, , , , ,"Two roads southeast of Kingman were closed due to approximately five inches of snow.","A cold low pressure system dove south out of Canada, bringing strong winds ahead of it and snow behind it.",40
1010862,OAK CREEK AND SYCAMORE CANYONS (ZONE), ,02/23/2022,700,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,167048,Z,38,FGZ,0,0,Trained Spotter, , , , , , , , ,02/23/2022,1700, , , , ,"Around 4 inches of snow fell across the Sedona area and 6 inches at Slide Rock State Park.","A large trough of low pressure brought increasing moisture off from off the eastern Pacific marine layer over central Arizona. This brought extensive upslope snow shower activity coverage, especially along and White Mountains. The trough brought very cold air across Arizona (down to -12C at 700 mb) with saturation to at least 500 mb. This made for a very efficient snow process with significant, widespread accumulations.",41
1010850,UPPER SAN PEDRO RIVER VALLEY (ZONE), ,02/23/2022,1100,High Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,167021,Z,507,TWC,0,0,ASOS, , , , , , , , ,02/23/2022,1700, , , , ,"A peak wind gust of 67 mph was measured at the KALK ASOS at 1532MST.","An upper level low pressure system moved across the Great Basin bringing strong southwest winds across Cochise, Greenlee and Santa Cruz counties. The winds reduced visibility to between a quarter and a half mile for 3 hours along I-10 from Willcox eastward. The winds also fanned the flames of a wildfire and destroyed two homes in  Cochise County. Farther west, rain fell across Pima and Pinal counties and was followed by temperatures dropping below freezing the morning of February 24. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for one male found in the desert.",42
1010849,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,02/23/2022,1100,High Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,167021,Z,503,TWC,0,0,Mesonet, , , , , , , , ,02/23/2022,1500, , , , ,"A wind gust to 58 mph was measured at the KOLS ASOS at 1114MST and a peak gust to 61 mph at a private weather station near Patagonia at 1401MST.","An upper level low pressure system moved across the Great Basin bringing strong southwest winds across Cochise, Greenlee and Santa Cruz counties. The winds reduced visibility to between a quarter and a half mile for 3 hours along I-10 from Willcox eastward. The winds also fanned the flames of a wildfire and destroyed two homes in  Cochise County. Farther west, rain fell across Pima and Pinal counties and was followed by temperatures dropping below freezing the morning of February 24. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for one male found in the desert.",43
1010852,UPPER GILA RIVER AND ARAVAIPA VALLEYS (ZONE), ,02/23/2022,1400,High Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,167021,Z,509,TWC,0,0,RAWS, , , , , , , , ,02/23/2022,1600, , , , ,"A peak wind gust of 66 mph was measured at Guthrie RAWS.","An upper level low pressure system moved across the Great Basin bringing strong southwest winds across Cochise, Greenlee and Santa Cruz counties. The winds reduced visibility to between a quarter and a half mile for 3 hours along I-10 from Willcox eastward. The winds also fanned the flames of a wildfire and destroyed two homes in  Cochise County. Farther west, rain fell across Pima and Pinal counties and was followed by temperatures dropping below freezing the morning of February 24. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for one male found in the desert.",44
